bubbleRating,category,detailUrl,entityType,experiencesCtaEncodedLink,experiencesCtaNumOffers,experiencesCtaStartingCost,id,name,numReviews,openHours,latitude,longitude,count_review,lang_review,,,,,
45,Церкви и соборы,/Attraction_Review-g298484-d13168430-Reviews-The_Church_of_the_Resurrection_of_Christ_and_the_New_Martyrs_and_Confessors_of_t.html,attraction,,0,,13168430,Храм Воскресения Христова и Новомучеников и исповедников Церкви Русской,6,,55.76106262,37.6268158,6,Русский(5)Английский(1),Русский5,Английский1,,,
40,"Исторические достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d9975364-Reviews-House_of_Varginy-Moscow_Central_Russia.html,attraction,,0,,9975364,Дом Варгиных,6,,55.7457695,37.62625122,6,Русский(5)Японский(1),Русский5,Японский1,,,
40,"Исторические достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d9975404-Reviews-Typography_of_Sytin-Moscow_Central_Russia.html,attraction,,0,,9975404,Типография Сытина,6,,55.7457695,37.62625122,6,Русский(6),Русский6,,,,
40,Архитектурные достопримечательности,/Attraction_Review-g298484-d10486170-Reviews-House_of_Brashnin-Moscow_Central_Russia.html,attraction,,0,,10486170,Дом Н.С.Брашнина,6,,55.74047089,37.62739182,6,Русский(5)Японский(1),Русский5,Японский1,,,
40,Архитектурные достопримечательности,/Attraction_Review-g298484-d9771540-Reviews-House_Rekk-Moscow_Central_Russia.html,attraction,,0,,9771540,Особняк Рекк,6,,55.73462677,37.62751389,6,Русский(6),Русский6,,,,
45,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d6493410-Reviews-Protection_of_the_Holy_Virgin_Temple-Moscow_Central_Russia.html,attraction,,0,,6493410,Храм Покрова Пресвятой Богородицы на Городне,6,,55.60361099,37.6280899,6,Русский(6),Русский6,,,,
45,Памятники и статуи,/Attraction_Review-g298484-d8871435-Reviews-Enlightened_Gautama_Buddha_Monument-Moscow_Central_Russia.html,attraction,,0,,8871435,Памятник Просветленный Гаутама Будда,6,,55.77405167,37.62916946,6,Русский(6),Русский6,,,,
50,Архитектурные достопримечательности,/Attraction_Review-g298484-d10538387-Reviews-House_of_Miansarova-Moscow_Central_Russia.html,attraction,,0,,10538387,Доходный дом М. Н. Миансаровой,6,,55.77311325,37.62834167,6,Русский(6),Русский6,,,,
45,"Эскейп-квесты, Другие виды игр и развлечений, Игровые площадки",/Attraction_Review-g298484-d8390904-Reviews-Aquest-Moscow_Central_Russia.html,attraction,,0,,8390904,Аквест,6,9:00 - 5:00,55.7572937,37.62844467,6,Русский(6),Русский6,,,,
50,Архитектурные достопримечательности,/Attraction_Review-g298484-d10662419-Reviews-House_of_Geltishcheva-Moscow_Central_Russia.html,attraction,,0,,10662419,Особняк Л. Я. Гельтищевой,6,,55.74549866,37.6293602,6,Русский(5)Японский(1),Русский5,Японский1,,,
40,"Исторические достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d10662407-Reviews-Chambers_at_Sredniy_Ovchinnikovskiy_Lane-Moscow_Central_Russia.html,attraction,,0,,10662407,Палаты в Среднем Овчинниковском переулке,6,,55.74528503,37.62949753,6,Русский(5)Японский(1),Русский5,Японский1,,,
45,Игровые и развлекательные центры,/Attraction_Review-g298484-d9813138-Reviews-Anticafe_Happy_People_Resort-Moscow_Central_Russia.html,attraction,,0,,9813138,Антикафе Happy People Resort,6,,55.74118042,37.63003922,6,Русский(6),Русский6,,,,
25,Театры,/Attraction_Review-g298484-d19126532-Reviews-1930_Moscow-Moscow_Central_Russia.html,attraction,,0,,19126532,1930 Moscow,6,,55.72098923,37.63021088,6,Русский(5)Английский(1),Русский5,Английский1,,,
40,"Специализированные музеи, Научные музеи",/Attraction_Review-g298484-d13129585-Reviews-Smart_City-Moscow_Central_Russia.html,attraction,,0,,13129585,"Центр информационных технологий ""Умный город""",6,10:00 - 20:00,55.83409119,37.63106537,6,Русский(5)Английский(1),Русский5,Английский1,,,
45,Специализированные музеи,/Attraction_Review-g298484-d6491545-Reviews-Yu_Nikulin_s_Museum-Moscow_Central_Russia.html,attraction,,0,,6491545,Музей Ю.В. Никулина,6,,55.75730133,37.63286591,6,Русский(6),Русский6,,,,
45,Представления,/Attraction_Review-g298484-d7062990-Reviews-Cutltural_Center_HOUSE-Moscow_Central_Russia.html,attraction,,0,,7062990,Культурный центр ДОМ,6,,55.74385071,37.63208008,6,Русский(5)Корейский(1),Русский5,Корейский1,,,
35,Торговые центры,/Attraction_Review-g298484-d10662849-Reviews-Arcadia_Mall-Moscow_Central_Russia.html,attraction,,0,,10662849,Arcadia Mall,6,,55.74385071,37.63208008,6,Русский(6),Русский6,,,,
50,Специализированные музеи,/Attraction_Review-g298484-d12432604-Reviews-House_of_Vintage_Music-Moscow_Central_Russia.html,attraction,,0,,12432604,Дом винтажной музыки,6,,55.83315659,37.63460159,6,Русский(6),Русский6,,,,
50,Кинотеатры,/Attraction_Review-g298484-d7374978-Reviews-Loft_Cinema-Moscow_Central_Russia.html,attraction,,0,,7374978,Loft Cinema,6,,55.76681137,37.63428116,6,Русский(5)Английский(1),Русский5,Английский1,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d14040763-Reviews-Voronka_VR-Moscow_Central_Russia.html,attraction,,0,,14040763,Voronka VR,6,,55.73090744,37.63469315,6,Русский(6),Русский6,,,,
50,Эскейп-квесты,/Attraction_Review-g298484-d7647003-Reviews-Mistikum_Reality_Quests_Studio-Moscow_Central_Russia.html,attraction,,0,,7647003,Мистикум. Студия реалити квестов,6,,55.78464127,37.6374588,6,Русский(6),Русский6,,,,
45,Памятники и статуи,/Attraction_Review-g298484-d10188034-Reviews-Memorial_Plate_to_Yuriy_Vizbor-Moscow_Central_Russia.html,attraction,,0,,10188034,Памятная доска Юрию Визбору,6,,55.77044678,37.63686371,6,Русский(6),Русский6,,,,
40,Эскейп-квесты,/Attraction_Review-g298484-d7805218-Reviews-Quest_Pautina-Moscow_Central_Russia.html,attraction,,0,,7805218,Квест Паутина,6,,55.76467896,37.63787842,6,Русский(6),Русский6,,,,
25,"Культурные объекты и достопримечательности, Памятники и статуи",/Attraction_Review-g298484-d12644221-Reviews-Alley_of_the_Leaders_of_Russia-Moscow_Central_Russia.html,attraction,,0,,12644221,Аллея правителей России,6,,55.75735092,37.6364212,6,Русский(6),Русский6,,,,
45,Кинотеатры,/Attraction_Review-g298484-d8044253-Reviews-Chas_Kino-Moscow_Central_Russia.html,attraction,,0,,8044253,Час Кино,6,,55.8474617,37.64039612,6,Русский(6),Русский6,,,,
40,Бары и клубы,/Attraction_Review-g298484-d2342219-Reviews-Art_Garbage_Zapasnik-Moscow_Central_Russia.html,attraction,,0,,2342219,Art Garbage (Запасник),6,12:00 - 6:00,55.75556564,37.63935852,6,Русский(4)Английский(2),Русский4,Английский2,,,
50,Архитектурные достопримечательности,/Attraction_Review-g298484-d10483278-Reviews-House_of_Moscow_Polytechnic_Community-Moscow_Central_Russia.html,attraction,,0,,10483278,Дом Московского Политехнического общества,6,,55.76747894,37.6432991,6,Русский(6),Русский6,,,,
50,"Антикварные магазины, Блошиные и уличные рынки",/Attraction_Review-g298484-d17380481-Reviews-Vintage_Heritage-Moscow_Central_Russia.html,attraction,,0,,17380481,Vintage Heritage,6,15:00 - 21:00,55.76182938,37.64105225,6,Русский(5)Английский(1),Русский5,Английский1,,,
50,"Специализированные музеи, Музеи искусств",/Attraction_Review-g298484-d17380589-Reviews-Museum_Collection-Moscow_Central_Russia.html,attraction,,0,,17380589,"Музей ""Собрание""",6,10:00 - 18:00,55.75066757,37.64186096,6,Русский(6),Русский6,,,,
25,Торговые центры,/Attraction_Review-g298484-d10685627-Reviews-Shopping_Center_Kozhevniki-Moscow_Central_Russia.html,attraction,,0,,10685627,ТЦ Кожевники,6,,55.72834015,37.64218903,6,Русский(6),Русский6,,,,
50,Парки,/Attraction_Review-g298484-d7082224-Reviews-Park_Leonovo-Moscow_Central_Russia.html,attraction,,0,,7082224,Парк Леоново,6,,55.84432983,37.64490891,6,Русский(6),Русский6,,,,
40,Океанариумы,/Attraction_Review-g298484-d7023692-Reviews-Aquarium_Complex-Moscow_Central_Russia.html,attraction,,0,,7023692,Аквариальный комплекс,6,,55.82690048,37.64331818,6,Русский(5)Греческий(1),Русский5,Греческий1,,,
40,Библиотеки,/Attraction_Review-g298484-d2552837-Reviews-Russian_Agricultural_Sciences_Academy_Central_Scientific_Agricultural_Library-Mos.html,attraction,,0,,2552837,Центральная научная сельскохозяйственная библиотека Российской академии сельскохозяйственных наук,6,,55.77136993,37.6468811,6,Русский(5)Китайский (традиц.)(1),Русский5,Китайский традиц.,1,,
50,Театры,/Attraction_Review-g298484-d2569645-Reviews-Impromptu_Children_s_Music_Theater-Moscow_Central_Russia.html,attraction,,0,,2569645,Экспромт Московский Детский Музыкальный Театр,6,,55.76108932,37.64681244,6,Русский(6),Русский6,,,,
20,"Бары и клубы, Танцевальные клубы и дискотеки",/Attraction_Review-g298484-d2639826-Reviews-Caribe_Club-Moscow_Central_Russia.html,attraction,,0,,2639826,"Клуб ""Карибы""",6,,55.75873947,37.64653015,6,Русский(5)Английский(1),Русский5,Английский1,,,
35,Игровые и развлекательные центры,/Attraction_Review-g298484-d12614116-Reviews-High_Ground_Cyber_Sport_Lounge-Moscow_Central_Russia.html,attraction,,0,,12614116,High Ground Киберспорт Лаунж,6,,55.7287674,37.64785767,6,Русский(6),Русский6,,,,
40,Игровые и развлекательные центры,/Attraction_Review-g298484-d8762283-Reviews-Cultural_Center_Druzhba-Moscow_Central_Russia.html,attraction,,0,,8762283,Культурный центр Дружба,6,,55.59149933,37.64656067,6,Русский(6),Русский6,,,,
45,Специализированные музеи,/Attraction_Review-g298484-d6491223-Reviews-Russian_Valenki_Museum-Moscow_Central_Russia.html,attraction,,0,,6491223,Русские валенки,6,9:00 - 21:00,55.72726059,37.65055847,6,Русский(6),Русский6,,,,
50,,/Attraction_Review-g298484-d19242978-Reviews-Pradiz_Russia_Travel-Moscow_Central_Russia.html,attraction,,0,,19242978,Pradiz Russia Travel,6,9:00 - 18:00,55.72406387,37.64976501,6,Английский(6)Русский(0),Английский6,Русский0,,,
